Id,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin SF 1,Total Bsmt SF,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,remodeled,post_recession_sale,HasAlley,has_brick_face,has_basement,has_attached_garage,has_decent_garage,has_nice_fence,newer,pre_war,two_story,planned_development,split,floating_village,low_density_residential,gravel_street,on_hill,in_culdesac,good_hood,bad_hood,near_artery_or_feeder,has_hip_roof,nice_exterior,has_poured_concrete_foundation,poor_functionality,has_fireplace,has_paved_drive,has_porch_or_deck,log_overall_cond,log_lot_area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1477.0,60.0,8320.0,7.0,5.0,2004.0,2004.0,490.0,770.0,1.0,770.0,812.0,0.0,1582.0,0.0,2.0,3.0,3.0,6.0,0.0,520.0,0.0,45.0,185900.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,1,1.6094379124341003,9.026417533815254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399.0,20.0,6960.0,4.0,6.0,1970.0,1970.0,375.0,864.0,1.0,864.0,0.0,0.0,864.0,0.0,1.0,3.0,3.0,5.0,0.0,660.0,96.0,0.0,120500.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.791759469228055,8.847934753328465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2431.0,60.0,21930.0,5.0,5.0,2005.0,2005.0,0.0,732.0,1.0,734.0,1104.0,0.0,1838.0,0.0,2.0,4.0,2.0,7.0,1.0,372.0,100.0,40.0,192140.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.995610841411933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605.0,20.0,6600.0,5.0,9.0,1982.0,2008.0,641.0,816.0,1.0,816.0,0.0,0.0,816.0,0.0,1.0,3.0,3.0,5.0,1.0,264.0,0.0,0.0,130500.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,2.1972245773362196,8.794824928014517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
897.0,50.0,8405.0,4.0,3.0,1945.0,1950.0,0.0,0.0,0.0,1088.0,441.0,0.0,1529.0,0.0,2.0,4.0,2.0,9.0,0.0,240.0,92.0,0.0,98000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0986122886681098,9.036582045842716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426.0,20.0,11778.0,9.0,5.0,2008.0,2008.0,2085.0,2271.0,1.0,2276.0,0.0,0.0,2276.0,1.0,2.0,3.0,4.0,7.0,2.0,1348.0,0.0,0.0,475000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,1,0,1.6094379124341003,9.373988663504516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240.0,30.0,8967.0,5.0,2.0,1945.0,1950.0,0.0,961.0,1.0,1077.0,0.0,0.0,1077.0,0.0,1.0,2.0,2.0,6.0,0.0,338.0,0.0,0.0,67000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.6931471805599453,9.101306450952048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706.0,60.0,10562.0,8.0,5.0,2007.0,2007.0,1288.0,1582.0,1.0,1610.0,551.0,0.0,2161.0,1.0,1.0,3.0,4.0,8.0,1.0,789.0,178.0,120.0,325624.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.26501793326688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2252.0,20.0,12864.0,7.0,5.0,2002.0,2002.0,1392.0,1409.0,1.0,1409.0,0.0,0.0,1409.0,1.0,1.0,1.0,3.0,4.0,1.0,576.0,0.0,144.0,245000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.462187991418748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1136.0,20.0,13695.0,5.0,5.0,2004.0,2004.0,646.0,1114.0,1.0,1114.0,0.0,0.0,1114.0,1.0,1.0,3.0,3.0,6.0,0.0,576.0,0.0,102.0,159000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1.6094379124341003,9.524786081697178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1877.0,20.0,10289.0,5.0,7.0,1965.0,1965.0,836.0,1073.0,1.0,1073.0,0.0,0.0,1073.0,1.0,1.0,3.0,2.0,6.0,0.0,515.0,0.0,0.0,156000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,1.9459101490553132,9.23883064237581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424.0,20.0,15431.0,10.0,5.0,2008.0,2008.0,1767.0,3094.0,1.0,2402.0,0.0,0.0,2402.0,1.0,2.0,2.0,4.0,10.0,2.0,672.0,0.0,72.0,555000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.644133752071205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1182.0,20.0,11120.0,6.0,6.0,1984.0,1984.0,660.0,1232.0,1.0,1232.0,0.0,0.0,1232.0,0.0,2.0,3.0,2.0,6.0,0.0,516.0,0.0,0.0,162500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1.791759469228055,9.316500567804573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750.0,90.0,9069.0,6.0,8.0,1993.0,1993.0,261.0,1344.0,1.0,1440.0,0.0,0.0,1440.0,2.0,2.0,2.0,3.0,8.0,0.0,920.0,288.0,0.0,224500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,1,2.0794415416798357,9.112617283447568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1016.0,20.0,47280.0,6.0,5.0,1950.0,1950.0,0.0,1488.0,1.0,1488.0,0.0,0.0,1488.0,0.0,2.0,3.0,2.0,6.0,1.0,738.0,0.0,0.0,133000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1.6094379124341003,10.76384265207998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436.0,60.0,7875.0,7.0,5.0,2003.0,2003.0,0.0,783.0,1.0,807.0,702.0,0.0,1509.0,0.0,2.0,3.0,3.0,8.0,1.0,393.0,0.0,75.0,180000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,8.971448463693834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607.0,20.0,6600.0,5.0,6.0,1982.0,2005.0,638.0,845.0,1.0,845.0,0.0,0.0,845.0,0.0,1.0,3.0,3.0,6.0,0.0,264.0,0.0,0.0,134500.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1.791759469228055,8.794824928014517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2337.0,60.0,13682.0,10.0,5.0,2006.0,2006.0,0.0,1410.0,1.0,1426.0,1519.0,0.0,2945.0,0.0,3.0,3.0,3.0,10.0,1.0,641.0,192.0,0.0,438780.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.523836379320944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1233.0,80.0,9150.0,6.0,5.0,1962.0,1962.0,371.0,1099.0,1.0,1431.0,0.0,0.0,1431.0,0.0,1.0,3.0,2.0,6.0,1.0,296.0,64.0,110.0,165000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1.6094379124341003,9.121509158269568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419.0,20.0,7150.0,5.0,5.0,1967.0,1967.0,432.0,892.0,1.0,892.0,0.0,0.0,892.0,0.0,1.0,3.0,2.0,5.0,0.0,288.0,0.0,0.0,100000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1.6094379124341003,8.874867635688053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633.0,20.0,12285.0,7.0,6.0,1960.0,1960.0,544.0,1329.0,1.0,1329.0,0.0,0.0,1329.0,0.0,1.0,3.0,2.0,5.0,2.0,441.0,0.0,0.0,176000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1.791759469228055,9.41613428495528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2722.0,20.0,17920.0,5.0,4.0,1955.0,1974.0,306.0,1763.0,1.0,1779.0,0.0,0.0,1779.0,1.0,1.0,3.0,2.0,6.0,1.0,454.0,0.0,418.0,170000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,1.3862943611198906,9.793672686528922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469.0,120.0,3684.0,7.0,5.0,2007.0,2007.0,0.0,1373.0,1.0,1555.0,0.0,0.0,1555.0,0.0,2.0,2.0,3.0,7.0,1.0,660.0,143.0,20.0,174000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,8.211754397375197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365.0,50.0,7006.0,6.0,6.0,1945.0,1950.0,121.0,768.0,1.0,788.0,448.0,0.0,1236.0,1.0,2.0,3.0,2.0,6.0,1.0,384.0,0.0,0.0,127000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,1.791759469228055,8.854522203757432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098.0,60.0,8390.0,7.0,5.0,1999.0,1999.0,0.0,831.0,1.0,873.0,778.0,0.0,1651.0,0.0,2.0,3.0,2.0,7.0,1.0,450.0,0.0,103.0,185900.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1.6094379124341003,9.034795799461252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711.0,30.0,5784.0,5.0,8.0,1945.0,1996.0,0.0,190.0,1.0,886.0,0.0,0.0,886.0,0.0,1.0,2.0,2.0,4.0,0.0,273.0,144.0,20.0,91300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,2.0794415416798357,8.6628507638386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2808.0,20.0,9135.0,6.0,5.0,2003.0,2003.0,340.0,1682.0,1.0,1700.0,0.0,0.0,1700.0,1.0,2.0,3.0,3.0,7.0,0.0,544.0,192.0,23.0,200000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,1,1.6094379124341003,9.119868468812108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959.0,50.0,10496.0,6.0,6.0,1949.0,1950.0,196.0,1040.0,1.0,1168.0,678.0,0.0,1846.0,0.0,2.0,3.0,2.0,7.0,1.0,315.0,0.0,0.0,143000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1.791759469228055,9.25874951118387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2720.0,50.0,13650.0,5.0,5.0,1958.0,1958.0,57.0,1052.0,1.0,1252.0,668.0,0.0,1920.0,1.0,2.0,4.0,3.0,8.0,1.0,451.0,0.0,0.0,172500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,1.6094379124341003,9.521494800613105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2170.0,20.0,8308.0,4.0,6.0,1963.0,1963.0,132.0,1088.0,1.0,1088.0,0.0,0.0,1088.0,0.0,1.0,2.0,2.0,4.0,0.0,520.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.791759469228055,9.024974184996003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603.0,20.0,9450.0,4.0,5.0,1957.0,1957.0,775.0,1040.0,1.0,1362.0,0.0,0.0,1362.0,1.0,1.0,3.0,2.0,6.0,1.0,768.0,0.0,0.0,140000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1.6094379124341003,9.153770020487789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2113.0,20.0,9317.0,6.0,5.0,2006.0,2006.0,24.0,1314.0,1.0,1314.0,0.0,0.0,1314.0,0.0,2.0,3.0,3.0,6.0,1.0,440.0,0.0,22.0,176432.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.139595967450425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146.0,20.0,7153.0,6.0,5.0,1991.0,1991.0,1200.0,1278.0,1.0,1294.0,0.0,0.0,1294.0,1.0,2.0,3.0,3.0,6.0,0.0,496.0,112.0,51.0,179200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1.6094379124341003,8.875287128108384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2105.0,20.0,8814.0,7.0,5.0,2005.0,2007.0,925.0,1274.0,1.0,1274.0,0.0,0.0,1274.0,1.0,2.0,3.0,3.0,6.0,0.0,508.0,264.0,98.0,203000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,1,1.6094379124341003,9.084096645401932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786.0,20.0,9849.0,7.0,6.0,2007.0,2007.0,0.0,1689.0,1.0,1689.0,0.0,0.0,1689.0,0.0,2.0,3.0,3.0,7.0,0.0,954.0,0.0,56.0,248328.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,1,1.791759469228055,9.195125206169703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
961.0,20.0,14463.0,9.0,5.0,2008.0,2008.0,1115.0,1641.0,1.0,1641.0,0.0,0.0,1641.0,1.0,2.0,3.0,4.0,7.0,0.0,885.0,0.0,95.0,316500.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,1,1.6094379124341003,9.579348943073732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1405.0,50.0,5190.0,7.0,5.0,1948.0,1950.0,0.0,570.0,1.0,617.0,462.0,0.0,1079.0,0.0,1.0,2.0,2.0,5.0,1.0,249.0,135.0,0.0,125600.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1.6094379124341003,8.554488976159934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324.0,20.0,9750.0,5.0,6.0,1959.0,1959.0,200.0,984.0,1.0,984.0,0.0,0.0,984.0,1.0,1.0,2.0,1.0,5.0,0.0,308.0,0.0,0.0,110000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.791759469228055,9.185022563991893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986.0,30.0,6000.0,4.0,4.0,1945.0,1950.0,250.0,960.0,1.0,960.0,0.0,0.0,960.0,0.0,1.0,2.0,1.0,5.0,0.0,308.0,0.0,0.0,108500.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,0,1.3862943611198906,8.699514748210191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307.0,20.0,8712.0,5.0,5.0,1952.0,1952.0,0.0,540.0,0.0,1044.0,0.0,0.0,1044.0,0.0,1.0,2.0,1.0,4.0,0.0,504.0,0.0,0.0,55993.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1.6094379124341003,9.072456664612796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0,50.0,11851.0,5.0,7.0,1948.0,2009.0,780.0,1027.0,1.0,1027.0,606.0,0.0,1633.0,0.0,1.0,3.0,3.0,7.0,1.0,240.0,0.0,100.0,129000.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1,1.9459101490553132,9.380167531188448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2896.0,20.0,13811.0,6.0,6.0,1987.0,1987.0,980.0,1112.0,1.0,1137.0,0.0,0.0,1137.0,1.0,2.0,2.0,3.0,5.0,1.0,551.0,125.0,0.0,176000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1.791759469228055,9.533220655077928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668.0,20.0,10143.0,6.0,7.0,1963.0,1963.0,384.0,1380.0,1.0,1380.0,0.0,0.0,1380.0,0.0,1.0,3.0,2.0,6.0,0.0,364.0,0.0,0.0,154000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1.9459101490553132,9.224539091375995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582.0,20.0,18265.0,6.0,5.0,1986.0,1986.0,920.0,1256.0,1.0,1256.0,0.0,0.0,1256.0,0.0,2.0,3.0,3.0,6.0,1.0,578.0,282.0,0.0,180000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1.6094379124341003,9.812741939229383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2285.0,120.0,4224.0,5.0,5.0,1976.0,1976.0,874.0,1142.0,1.0,1142.0,0.0,0.0,1142.0,1.0,1.0,3.0,2.0,6.0,1.0,528.0,536.0,90.0,134000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1.6094379124341003,8.348537825386098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079.0,20.0,12615.0,6.0,7.0,1950.0,2001.0,477.0,1202.0,1.0,2158.0,0.0,0.0,2158.0,1.0,2.0,4.0,3.0,7.0,1.0,576.0,0.0,29.0,243000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1.9459101490553132,9.442641861075158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272.0,20.0,14536.0,8.0,5.0,2002.0,2003.0,1300.0,1616.0,1.0,1629.0,0.0,0.0,1629.0,1.0,2.0,3.0,3.0,9.0,1.0,808.0,0.0,252.0,270000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,1,1,1.6094379124341003,9.584383610076006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2250.0,20.0,9187.0,6.0,5.0,1983.0,1983.0,336.0,1084.0,1.0,1080.0,0.0,0.0,1080.0,0.0,1.0,3.0,2.0,5.0,0.0,484.0,120.0,0.0,134000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1.6094379124341003,9.125544720271467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
